Erhalt und Ausbau kommunaler Krankenhäuser,"Wir müssen eine solide und verlässliche Finanzierung unserer Krankenhäuser sicherstellen. Dies wurde durch die Corona-Pandemie eindrucksvoll sichtbar. Jedes einzelne Krankenhaus ist in dieser Zeit wichtig. Wir wollen erreichbare und wohnortnahe Krankenhäuser und hierbei soll das Wohl der Patient*innen bei einer medizi- nischen Versorgung auf qualitativ höchstem Niveau, mit besten medizinischen Ergebnissen im Mittelpunkt stehen. Die vielfältige Trägerschaft der Krankenhäuser hat sich bewährt und soll erhalten bleiben. Dabei wol- len wir jedoch keine Gewinnmaximierung auf Kosten der Patient*innen und des Gesundheitssystems. Eine stationäre Krankenhaus- und Notfallversorgung aller Bürger*innen in allen Teilen unseres Landes muss ge- währleistet bleiben.",,,,
Wohnortnahe Geburtshilfe und Hebammenberuf fördern,"Geburtshilfe ist eine gesamtgesellschaftliche Aufgabe. Die flächendeckende Versorgung ist nach wie vor nicht gesichert. Wir fordern deshalb eine finanzielle Unterstützung von Krankenhäusern zum Erhalt kleinerer Ge- burtshilfeabteilungen und eine Förderung von Hebammen geleiteten geburtshilfeähnlichen Abteilungen wie Hebammenkreißsälen und Geburtshäusern. Immer weniger Hebammen – das erste Gesicht in unserem Le- ben – lassen sich in einer eigenen Praxis nieder. Grund dafür sind die schlechten finanziellen Perspektiven und die hohen Haftungsrisiken dieses Berufes. Wir werden deshalb gerade im ländlichen Raum die Praxis- gründungen mit neuen finanziellen Anreizen stärken und einen Haftungsfreistellungsfonds einführen, um die hohen Versicherungsprämien abzufedern.",,,,
Impfbereitschaft nicht durch Zwang gefährden,"Schutzimpfungen gehören zu den wichtigen präventiven Maßnahmen, die im Gesundheitswesen zur Verfü- gung stehen. Mit ihrer Hilfe konnten viele Krankheiten in Europa zurückgedrängt werden. Damit die Erfolgs-",,,,
Sichere Schwangerschaftsabbrüche beibehalten,"Wir stehen bei Schwangerschaftsabbrüchen zum gesellschaftlichen Konsens in Deutschland und wollen die bestehenden gesetzlichen Regelungen beibehalten. Es muss aber mehr dafür unternommen werden, dass sich werdende Mütter und Paare für Kinder und nicht gegen sie entscheiden. Bessere soziale Rahmenbedingungen, sichere Arbeitsplätze, ausreichend Wohnraum und weniger Zukunftsängste sind hierbei ein zentraler Arbeits- auftrag an den Staat. Die verpflichtende Schwangerschaftskonfliktberatung ist von herausragender Bedeutung und muss zwingend erhalten bleiben. Wir stehen für einen flächendeckenden und diskriminierungsfreien Zu- gang zu einer sicheren medizinischen Versorgung bei dem Wunsch nach Schwangerschaftsabbruch und setzen uns für die Rechtssicherheit von Ärzt*innen ein, die über ihr Leistungsangebot in diesem Bereich informieren. Eine kommerzielle Bewerbung von Schwangerschaftsabbrüchen muss aber weiterhin illegal bleiben.",,,,
Gesundheitsfonds gerecht gestalten,"Wir wollen, dass die gesetzlichen Krankenkassen einerseits ihre Beitragsautonomie behalten und andererseits die Finanzierung der Gesundheitskosten gerecht gestaltet wird. Dies erhöht den Wettbewerb unter den Kas- sen und die Versicherten profitieren von besseren Angeboten und niedrigeren Beitragssätzen. Eine „soziale Gesundheitsversicherung“ bleibt dabei unser Ziel. Diese wird von einer Versicherungspflicht für alle Bewoh- ner*innen Deutschlands geprägt. Dies garantiert allen eine notwendige medizinische Versorgung, stellt die Finanzierung perspektivisch auf eine breitere Basis und entlastet den Gesundheitsfonds.",,,,
Arzneimittelversorgung,"Die Versorgung der Bürger*innen mit notwendigen Arzneimitteln müssen wir gewährleisten. Hier ist auch das Vorsorgeprinzip die Grundlage. Die Auswirkungen der Globalisierung und der Corona-Pandemie erfordern ein schnelles Umdenken. Wir fordern daher, die Produktionsautonomisierung für alle notwendigen Medika- mente nach Deutschland und Europa zurückzuholen, um auch in Krisenfällen die Versorgung der Bevölkerung mit diesen Medikamenten, beispielsweise Antibiotika, zu gewährleisten. Deutschland muss wieder autonom in seiner Versorgung werden. Abhängigkeiten von außereuropäischen Produzenten müssen rückgängig ge- macht werden.",,,,
Versandapotheke nach deutschem Rechtsstandard,Wir wollen die Versorgung mit Apotheken vor Ort flächendeckend sicherstellen. Der Europäische Gerichtshof hat in seiner Arzneimittelrichtlinie die Option für ein Verbot des Versandhandels mit verschreibungspflichtigen,,,,
Keine Einbindung der Apotheken in medizinische Versorgung,"Wir fördern und fordern die Zusammenarbeit aller Beteiligten im Gesundheitswesen. Eine ärztliche Leistung soll eine ärztliche Leistung bleiben. Eine pharmazeutische Leistung soll von Pharmazeut*innen in inhaber- geführten Apotheken erfüllt werden. Bereits 1231 wurde von Kaiser Friedrich II. ein Edikt erlassen, in dem die Trennung der Berufe des Arztes und des Apothekers festgeschrieben wurde, um Gewinnabsichten zum Schaden der Patient*innen zu verhindern. Wir wünschen aber auch eine bessere Einbindung der Apotheken in präventive Maßnahmen und wir fordern eine stärkere Beteiligung der Apotheker*innen im gemeinsamen Bundessausschuss.",,,,
Gesundheitsvorsorge stärken,"Gesundheitsleistungen müssen auch in Zukunft bezahlbar bleiben. Wir werden deshalb die Prävention stär- ken. Denn diese schützt vor langwierigen und teuren Behandlungen. Hierfür sind Aufklärungskampagnen, eine betriebliche Gesundheitsvorsorge, eine Stärkung der Eigenverantwortung, Suchtbekämpfung, Drogen- therapie, die Förderung von Kur- und Heilbädern sowie auch eine Gesundheitsbildung im Sinne der Vorsorge und Fürsorge im gesamten Elementarbereich, wie Kindergärten und Schulen, ein wichtiger Beitrag und daher zu fördern. Gesunde Ernährung und Bewegung müssen wieder ein zentraler Bestandteil der Prävention sein. Verpflichtender Schwimmunterricht an den Schulen ist im wahrsten Sinne lebenswichtig. Deswegen müssen kommunale Schwimmbäder vorgehalten werden.",,,,
Das Recht auf Sterben in Würde,"Der Umgang mit dem Tod in unserer Gesellschaft darf nicht länger ein Tabu sein. Deshalb stehen wir für eine menschenwürdige Begleitung Schwerstkranker und Sterbender. Das Recht auf ein selbstbestimmtes Sterben mit der Freiheit, dabei auch Angebote Dritter in Anspruch zu nehmen, muss laut dem Urteil des Bundesver- fassungsgerichtes vom Gesetzgeber eingeräumt werden. Wir werden die Palliativmedizin durch die Förderung mobiler Reha- und Kinderpalliativteams sowie stationärer Einrichtungen stärken. Neben Weiterbildungsmög- lichkeiten für Pflegekräfte braucht es auch eine bessere finanzielle Unterstützung ehrenamtlicher Hospizhel- fer*innen.",,,,
SUCHTPRÄVENTION UND -BEHANDLUNG,"Wir sehen Sucht nicht als Laster, sondern als Krankheit an. Dies bedingt, dass wir einerseits die Suchtprä- vention intensivieren wollen, andererseits Süchtige als Kranke betrachten, die Hilfe brauchen, und nicht als Leute, die sich nicht im Griff haben, oder als Kriminelle. Dies gilt sowohl für stoffliche als auch für nicht stoff- liche Süchte. In unserem Menschenbild ist ein offener, verantwortungsvoller Umgang mit Drogen möglich und besser als ein heimlicher, verantwortungsloser Umgang mit möglicherweise gepanschten Drogen.",,,,
Suchtprävention,"Die Möglichkeiten der Suchtprävention müssen stärker genutzt werden. Dazu gehört eine wertneutrale Auf- klärung ohne „erhobenen Zeigefinger“ sowohl in Schulen als auch in der Erwachsenenbildung. Dies verzahnt sich mit den Hilfsangeboten, die bekannt sein müssen. Bei legalen Stoffen, die erwiesenermaßen abhängig machen können, wie Alkohol, Tabak und Medikamenten, sind entsprechende Warnhinweise auf der Packung anzubringen. Die Werbung für solche Produkte ist zu unterlassen. Zudem soll es künftig eine Sperrdatei bei diesen Stoffen ähnlich wie bei Glücksspielen geben. Der Kauf von Alkohol und Tabak wäre dann nur in Ver- bindung mit einem Ausweisdokument möglich. Allein das würde schon lenkend auf problematischen Konsum wirken, ohne Freiheiten einzuschränken. Ein weiterer Schritt ist, ebenfalls ähnlich wie bei Glücksspielen, die Lizenzierung von Geschäften, die solche Stoffe verkaufen dürfen. Jeder Supermarkt und jede Tankstelle sollten in der Lage sein, eine Lizenz zu erwerben. Es geht nicht um eine Einschränkung der Geschäfte, sondern dar- um, sicherzustellen, dass die vorhandenen Regeln wie Jugendschutz und die angesprochene Überprüfung der Ausweisdokumente konsequent eingehalten werden. Ist dies nicht der Fall, kann die Lizenz wieder entzogen werden.",,,,
Entkriminalisierung von Drogenkonsum,"Bei einer Drogensucht handelt es sich per Definition um ein nicht kontrollierbares Verhalten, daher bringen auch Strafen zur Abschreckung wenig. Eine Mischung aus Aufklärung, Suchtprävention und Hilfsangeboten ist nicht nur wirkungsvoller, sondern entlastet auch die Staatskasse von Verfahrens- und Vollzugskosten. Auch werden Menschen nur dann bereit sein, von sich aus über ihr Problem zu sprechen und Hilfe anzunehmen, wenn sie nicht fürchten müssen, dafür bestraft zu werden. Der Konsum von Drogen muss entkriminalisiert werden. Auf die Herstellung und den Handel von Drogen trifft dies natürlich nicht zu. Diese sollen weiterhin hart verfolgt werden.",,,,
Hilfsangebote,"Hilfsangebote müssen erweitert werden. Neben niederschwelligen Angeboten wie der anonymen Telefonbe- ratung oder der anonymen persönlichen Beratung hat Portugal gute Erfahrungen mit der Möglichkeit gemacht,",,,,
Legalisierung von Drogen,"Die Einteilung in weiche und harte Drogen ist veraltet. Daher stehen wir der Legalisierung weiterer Drogen, wie z.B. Cannabis, offen gegenüber, sofern es aus wissenschaftlicher Sicht vertretbar ist und die obigen Verbes- serungen bei der Suchtprävention und -behandlung sowie weitere Zusatzmaßnahmen erfolgt sind. Solche Zu- satzmaßnahmen umfassen die Abgabe in speziell zugelassenen Geschäften, wie oben beschrieben, nur gegen Identitäts- und ggf. Sachkundenachweis, gewissermaßen einen Drogenführerschein, den man bei Missbrauch wieder verlieren kann, z.B. wenn man Drogen an Minderjährige abgibt.",,,,
POLITIK FÜR EINE SOLIDARISCHE GESELLSCHAFT,"Ehrenamtliches Engagement in Vereinen und Initiativen hat in der Bundesrepublik eine lange Tradition. Ehren- amt und freiwilliges Engagement sind der Kit, der die Gesellschaft zusammenhält. Ohne das unentgeltliche Wirken von Millionen Jugendlichen, Frauen und Männern könnte unser Gemeinwesen nicht funktionieren. Ob bei der Betreuung von Kindern und Jugendlichen, der Erledigung von Einkäufen für weniger mobile Se- nior*innen, dem Engagement bei der Integration von Flüchtlingen, der Pflege von Kultur und Brauchtum, dem Sporttreiben oder der Förderung des Naturschutzes – in vielen Bereichen nimmt die Zivilgesellschaft dem Staat grundlegende Aufgaben im Hinblick auf den gesellschaftlichen Zusammenhalt ab und entlastet damit die öffentlichen Haushalte in Milliardenhöhe. Wir setzen uns für den Erhalt und die Stärkung der Ehrenamtskultur vehement ein.",,,,
Bekenntnis zum und Unterstützung für das,"Ehrenamts-, Übungsleiterpauschale und Haftungsfragen für Vorstände werden von Vereins- und Verbands- mitarbeiter*innen immer wieder diskutiert. Ehrenamtliche sind vor überzogener Bürokratie zu schützen. Wir erkennen die Leistungen ehrenamtlicher Mitarbeiter*innen an und sehen die Notwendigkeit einer regelmä- ßigen Anpassung der steuerlichen Entlastungsbeträge, insbesondere der Ehrenamtspauschale. Wir fordern darüber hinaus, dass ein langjähriges freiwilliges Engagement durch zusätzliche Rentenpunkte honoriert wird.",,,,
Potenziale des Alters für das Ehrenamt der Schöff*innen nutzen – Altersgrenze,"Wir fordern die kurzfristige Aussetzung der willkürlichen Altersbegrenzung bei der Berufung von Schöff*innen in Strafsachen. Die 1974 eingeführte Altersbegrenzung in Paragraf 33 (2) des Gerichtsverfassungsgesetzes, wonach Personen, die das 70. Lebensjahr vollendet haben oder es bis zum Beginn der Amtsperiode vollenden würden, nicht zum Schöffenamt berufen werden können, ist mit europäischem und deutschem Recht unver- einbar. Sie steht zudem im Widerspruch zu Paragraf 36 (2) des Gerichtsverfassungsgesetzes, wonach alle Gruppen der Gesellschaft nach Alter, Beruf und sozialer Stellung angemessen zu berücksichtigen sind. Das führt in Deutschland dazu, dass derzeit rund 16 Prozent der Bevölkerung an der verfassungsgemäßen Wahr- nehmung ihrer Bürgerrechte gehindert werden. Ein ständiger medizinischer Fortschritt und Verbesserungen der Lebensverhältnisse führen generell zur Erhöhung des Lebensalters und des Anteils älterer Menschen in unserer Gesellschaft. Erkenntnisse der Altersforschung, insbesondere der Neurowissenschaften, sind Grund- lage für unsere Überzeugung: Das Lebensalter ist als Abgrenzungskriterium für körperliche und geistige Leis- tungsfähigkeit in der aktuellen und zukünftigen Lebenssituation grundsätzlich nicht mehr geeignet. Von der bestehenden generalisierenden Betrachtung müssen wir auf die individualisierende Betrachtung umstellen. Wir setzen uns dafür ein, bestehende Altersobergrenzen abzuschaffen, damit sich ältere Menschen mit ihren Fähigkeiten in die Gesellschaft einbringen können.",,,,
Sportstättenförderung: Land und Bund müssen,Der Deutsche Olympische Sportbund beziffert den Investitionsstau im Sportstättenbau bundesweit auf mehr als 30 Milliarden Euro. Neue Anforderungen der EU bei der Nachhaltigkeit von Sportanlagen werden weitere Milliardeninvestitionen notwendig machen. Das Grundgesetz überantwortet den Bundesländern die Kompe- tenz beim Sportstättenbau. Doch ohne eine finanzielle Unterstützung des Bundes können die Länder diese Aufgabe nicht bewältigen. Ein Kompetenzgerangel gilt es zu überwinden. Die Bundesländer und der Bund sollten sich schnellstmöglich auf eine Neuauflage des „Goldenen Plans“ einigen. Ein „Wir sind nicht zuständig“ ist nicht länger vertretbar.,,,,
"Sanierung kommunaler Einrichtungen in den Bereichen Sport, Jugend und","Die Corona-Krise belastet die Kommunen durch wegbrechende Steuereinnahmen im Besonderen. Wichtige Maßnahmen der freiwilligen Daseinsvorsorge drohen auf der Strecke zu bleiben. Das Bundesprogramm „Sa- nierung kommunaler Einrichtungen in den Bereichen Sport, Jugend und Kultur“ hilft, Lücken zu schließen. Da- her sollte das Programm langfristig verlängert und finanziell aufgestockt werden. Was fehlt, sind weitgehend objektive Kriterien bei der Vergabe der Zuschüsse.",,,,
Bürger*innen vor Ort in die Planung von Kultur- und Sportstätten,"Während im ländlichen Raum vielfach Sport- und Kultureinrichtungen verwaisen, ist ein extremer Mangel und Modernisierung-/Sanierungsstau in urbanen Zentren zu beobachten. Um ein optimales Angebot an Frei- zeiteinrichtungen bereitstellen zu können, sind die Kommunen zu verpflichten, Sportstätten und Kulturein- richtungen zusammen mit den Verantwortlichen aus Vereinen und Initiativen zu planen. Eine Stärkung der kommunalen Infrastruktur darf nicht ohne einen Sportstättenentwicklungsplan erfolgen.",,,,
